entrez_id,mean_log2FC,n_probes,gene_symbol
9370.0,2.8393044471249986,1,ADIPOQ
5346.0,2.352755055375,1,PLIN1
6319.0,2.33306278765625,4,SCD
101927268.0,1.6621860139999995,1,LOC101927268 /// LOC102724851
84649.0,1.5785028543124997,2,DGAT2
8839.0,1.5660914296249997,1,WISP2
63924.0,1.483514024999999,1,CIDEC
4257.0,1.4126839690249993,5,MGST1
7857.0,1.4101699610000007,1,SCG2
130399.0,1.3914366090625,2,ACVR1C
64102.0,1.3785286768749998,1,TNMD
6590.0,1.361406674125,1,SLPI
100506563.0,1.3401310309999994,1,LOC100506563
5577.0,1.3104514568749988,1,PRKAR2B
7069.0,1.2926173224166664,3,THRSP
100507008.0,1.2900676331249983,1,LINC00844
7079.0,1.2770946016249995,1,TIMP4
5950.0,1.2746140431874995,2,RBP4
4856.0,1.2670692340000005,2,NOV
3043.0,1.2059674755312502,4,HBB
3039.0,1.1882902559791668,6,HBA1 /// HBA2
5105.0,1.1500154489999996,1,PCK1
26577.0,1.132312844374999,1,PCOLCE2
3952.0,1.0879175218750001,1,LEP
148523.0,1.0818728797499997,1,CIART
4653.0,1.0778856953749996,1,MYOC
10962.0,1.0731128880000007,1,MLLT11
101926960.0,1.0203229471250008,1,LOC101926960
57678.0,0.9836973431249993,2,GPAM
1311.0,0.935116861875001,1,COMP
101929855.0,0.9129664378750002,1,LOC101929855 /// LOC102724851
3117.0,0.8532447764375,4,HLA-DQA1
3117.0,0.8532447764375,4,HLA-DQA1 /// HLA-DQA2 /// LOC100509457
3117.0,0.8532447764375,4,HLA-DQA1 /// LOC100509457
6423.0,0.8474698635625,2,SFRP2
3226.0,0.8312578478749977,1,HOXC10
150291.0,0.8193083913749994,1,MORC2-AS1
196410.0,0.7841204006250004,1,METTL7B
10216.0,0.7782745212500002,1,PRG4
1066.0,0.7781550871249996,1,CES1 /// LOC100653057
3047.0,0.7600703737083333,3,HBG1 /// HBG2
6288.0,0.7340989024999998,2,SAA1 /// SAA2 /// SAA2-SAA4
6288.0,0.7340989024999998,2,SAA1 /// SAA2
7018.0,0.7244317140937501,4,TF
6273.0,0.7054658696250007,1,S100A2
152831.0,0.7032583095,2,KLB
6279.0,0.6996083127499997,2,S100A8
6424.0,0.6956507921250004,2,SFRP4
84624.0,0.6934146787500008,1,FNDC1
5104.0,0.6816393722500012,1,SERPINA5
1101.0,0.6802751874999986,1,CHAD
7103.0,0.667896880749999,1,TSPAN8
100288675.0,0.6676067918750004,1,LOC100288675
51375.0,0.6670701882499976,1,SNX7
6362.0,0.6620197866249988,2,CCL18
3123.0,0.6464538193749995,3,HLA-DRB1 /// HLA-DRB4 /// LOC100996809
3123.0,0.6464538193749995,3,HLA-DRB1 /// HLA-DRB1
3123.0,0.6464538193749995,3,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// LOC100996809
100505967.0,0.640974317875,1,LINC00645
4828.0,0.6365507467500011,1,NMB
140456.0,0.6346262303749999,1,ASB11
12.0,0.6333507788750001,1,SERPINA3
85329.0,0.6324355941249995,1,LGALS12
89.0,0.6303136797500013,1,ACTN3
1149.0,0.6279262315,1,CIDEA
26628.0,0.6270999318749988,1,OR7E47P
2219.0,0.6260315456249996,1,FCN1
3131.0,0.6200452912500006,3,HLF
23627.0,0.6173808666875005,2,PRND
135114.0,0.6158004587916652,3,HINT3
2662.0,0.6048910302499992,1,GDF10
5473.0,0.6040519747500004,1,PPBP
100874032.0,0.6025744728749993,1,PRRT3-AS1
563.0,0.6008648983125005,2,AZGP1
563.0,0.6008648983125005,2,AZGP1 /// AZGP1P1
4081.0,0.5986933572500002,1,MAB21L1 /// MIR548F5
6280.0,0.597699352874999,1,S100A9
79071.0,0.5956775228749999,3,ELOVL6
3240.0,0.589989976125,2,HP
3240.0,0.589989976125,2,HP /// HPR
9244.0,0.5868267817500001,1,CRLF1
1144.0,0.5851088247499998,1,CHRND
1026.0,0.581494561125,1,CDKN1A
54206.0,0.5795241598749978,1,ERRFI1
56911.0,0.5754044283750002,1,MAP3K7CL
83888.0,0.5737125987499998,1,FGFBP2
8908.0,0.5683071385833337,3,GYG2
283284.0,0.5657100320000001,1,IGSF22
144501.0,0.5642903526249992,1,KRT80
1382.0,0.5633164596249989,1,CRABP2
1030.0,0.5608361163125004,2,CDKN2B
727764.0,0.5590881772083334,3,LOC100233156 /// MAFIP /// TEKT4P2
50486.0,0.5588733086250013,1,G0S2
79589.0,0.5553923563750001,1,RNF128
4318.0,0.5523496503750001,1,MMP9
1264.0,0.5516415386250006,1,CNN1
2328.0,0.5501958480000002,2,FMO3
760.0,0.5469346121250007,1,CA2
221687.0,0.546054308625,1,RNF182
59084.0,0.5431539251249999,2,ENPP5
2194.0,0.5411338561875003,2,FASN
207107.0,0.5397965073750002,1,SFTA1P
26872.0,0.539558300125,1,STEAP1
54968.0,0.5311866847916673,3,TMEM70
7130.0,0.5275452531874993,2,TNFAIP6
56670.0,0.5260017818750002,1,SUCNR1
241.0,0.5256830809999986,1,ALOX5AP
96626.0,0.5188597623750004,1,LIMS3 /// LIMS3L
1993.0,0.5185040810000003,2,ELAVL2
811.0,0.5127802543333345,3,CALR
401474.0,0.5100405921875006,2,SAMD12
101929592.0,0.5078979535000006,1,LOC101929592
8639.0,0.5039136552500008,1,AOC3
729.0,0.5014794957499991,1,C6
7784.0,0.5004302270000007,1,POMZP3 /// ZP3
25907.0,0.49926288924999795,1,TMEM158
92293.0,0.49815366712500087,1,TMEM132C
2167.0,0.49708634387499995,2,FABP4
2564.0,0.4923574586249999,1,GABRE /// MIR224 /// MIR452
2620.0,0.4908570487500006,1,GAS2
1728.0,0.48916482991666665,3,NQO1
150368.0,0.487616337375,1,FAM109B
100133039.0,0.48271950612500003,1,LOC100133039
391267.0,0.48010606512499976,1,ANKRD20A11P
5468.0,0.4774642760000001,1,PPARG
4053.0,0.4762681847499999,2,LTBP2
3992.0,0.47348234408333284,3,FADS1 /// MIR1908
10894.0,0.4714101618750002,2,LYVE1
1475.0,0.4666338166249995,1,CSTA
10231.0,0.4665386563749987,1,RCAN2
80039.0,0.46485717987499964,1,FAM106A
25891.0,0.4646768338750009,1,PAMR1
84210.0,0.46280407179166644,3,ANKRD20A1 /// ANKRD20A11P /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4 /// ANKRD20A5P /// ANKRD20A9P /// LOC102723891 /// LOC102725051
84210.0,0.46280407179166644,3,ANKRD20A1 /// ANKRD20A12P /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4 /// ANKRD20A5P /// ANKRD20A8P
84210.0,0.46280407179166644,3,ANKRD20A1 /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4
5274.0,0.46166254974999976,1,SERPINI1
471.0,0.4613465023749983,1,ATIC
5222.0,0.4572964243750004,1,LOC101929842 /// PGA3 /// PGA4 /// PGA5
84417.0,0.45671524087499993,1,C2orf40
873.0,0.45569104487499956,1,CBR1
23314.0,0.45408543874999974,2,SATB2
3113.0,0.45264184341666763,3,HLA-DPA1
217.0,0.45261281412499876,1,ALDH2
10082.0,0.45141732006250024,2,GPC6
7060.0,0.45130581500000133,1,THBS4
2444.0,0.44802828568749975,2,FRK
337876.0,0.4435675025000001,1,CHSY3
80206.0,0.44040583737499883,1,FHOD3
79785.0,0.43901783724999976,1,RERGL
8644.0,0.4389667392500005,1,AKR1C3
305.0,0.43824176475000076,1,ANXA2P3
84455.0,0.4361732000000016,1,EFCAB7
22932.0,0.4329797001249993,1,POMZP3
3881.0,0.4321556612500004,1,KRT31
81671.0,0.43178674666666783,3,VMP1
81671.0,0.43178674666666783,3,MIR21 /// VMP1
83643.0,0.4261976722499998,1,CCDC3
27253.0,0.4225347193333328,3,PCDH17
6285.0,0.42202689531250015,2,S100B
3119.0,0.42106778021249947,10,HLA-DQB1 /// HLA-DRB1 /// HLA-DRB4 /// HLA-DRB5 /// LOC100996809 /// LOC101060835
3119.0,0.42106778021249947,10,HLA-DQB1
3119.0,0.42106778021249947,10,HLA-DQB1 /// LOC101060835
3119.0,0.42106778021249947,10,HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// LOC100996809 /// LOC101060835
3119.0,0.42106778021249947,10,HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// HLA-DRB6 /// LOC100996809 /// LOC101060835
3606.0,0.4200379668750003,1,IL18
5789.0,0.41930278559374956,4,PTPRD
25849.0,0.41811375343750123,2,PARM1
7295.0,0.41722811312499997,2,TXN
6347.0,0.41580878850000147,1,CCL2
5549.0,0.4156872227083335,3,PRELP
80215.0,0.41384936287500196,1,RUNX1-IT1
80704.0,0.4129949478125001,2,SLC19A3
23743.0,0.4124847132083331,3,BHMT2
10610.0,0.4108754972499993,1,ST6GALNAC2
132.0,0.4076320411874996,2,ADK
7373.0,0.40628352966666653,3,COL14A1
51155.0,0.4062270237500005,2,HN1
285419.0,0.4061080752500006,1,LINC01091
9457.0,0.40598382087499996,3,FHL5
79993.0,0.4051642606249999,1,ELOVL7
4860.0,0.404719947874999,1,PNP
5140.0,0.4030594540000001,3,PDE3B
58526.0,0.4015380671250002,1,MID1IP1
6398.0,0.4009078173749989,1,SECTM1
3685.0,0.4008418524999975,1,ITGAV
2214.0,0.40073945462500093,1,FCGR3A /// FCGR3B
3700.0,0.3997027231874999,4,ITIH4
286133.0,0.3988972185000003,3,SCARA5
2210.0,0.3982887593750002,1,FCGR1B
64388.0,0.3980518287499999,3,GREM2
6049.0,0.3933983315,3,RNF6
2162.0,0.3927832542499985,1,F13A1
6512.0,0.3915512907083329,3,SLC1A7
9104.0,0.3914864000000007,1,RGN
10085.0,0.3908576212916672,3,EDIL3
3223.0,0.3886519353749982,1,HOXC6
6283.0,0.38786836137500025,1,S100A12
9884.0,0.385870573500001,1,LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P
6282.0,0.38047750262500024,1,S100A11
5350.0,0.37822132249999996,3,PLN
440423.0,0.37578776237500033,1,SUZ12P /// SUZ12P1
7518.0,0.3751904426874998,4,XRCC4
1178.0,0.3751522553750002,1,CLC
378938.0,0.3727997490624993,12,MALAT1
344838.0,0.3723953743749997,2,PAQR9
79836.0,0.371648677625001,1,LONRF3
64066.0,0.3697057286250005,1,MMP27
6696.0,0.3690244789374988,2,SPP1
102723721.0,0.36845609687500147,1,LOC102723721
24145.0,0.36774979875000047,4,PANX1
4815.0,0.36763445212500034,1,NINJ2
100134445.0,0.36630643899999704,1,LOC100134445
138255.0,0.3655709898749999,2,C9orf135
5825.0,0.36289306756250017,2,ABCD3
7345.0,0.36287744681249956,2,UCHL1
373863.0,0.3628504926874996,2,DND1
51228.0,0.3625459785625007,2,GLTP
4674.0,0.36182238099999964,1,NAP1L2
23632.0,0.36055135337500044,1,CA14
642946.0,0.3602969748750011,1,FLVCR1-AS1
51751.0,0.3598127223750005,1,HIGD1B
4892.0,0.3592661244583339,3,NRAP
10555.0,0.3592149983124995,2,AGPAT2
101927675.0,0.35897783212500034,1,LOC101927675
284759.0,0.35816787425000074,1,SIRPB2
54209.0,0.3546781702499997,1,TREM2
338773.0,0.35451816262500024,1,TMEM119
158471.0,0.35362593429166783,3,PRUNE2
4069.0,0.3532420703125001,2,LYZ
147183.0,0.3517575082500004,1,KRT25
8013.0,0.3500991482916671,3,NR4A3
644150.0,0.35004663962499916,4,WIPF3
57464.0,0.3496021507500009,2,STRIP2
4487.0,0.34943358331249996,2,MSX1
163778.0,0.348143495125,1,SPRR4
152404.0,0.34731489137499993,1,IGSF11
79365.0,0.3455919681250005,4,BHLHE41
3553.0,0.34476014743749994,2,IL1B
55281.0,0.3443514521250002,1,TMEM140
285016.0,0.3442958493749999,1,FAM150B
79630.0,0.3440099236249985,1,C1orf54
29922.0,0.3418328980624996,2,NME7
128229.0,0.3415243317500001,1,TSACC
3306.0,0.3410444606249996,1,HSPA2
1734.0,0.3406083594499997,5,DIO2
81621.0,0.340110476375,3,KAZALD1
80310.0,0.3398197744375011,2,PDGFD
1363.0,0.33862537481249966,2,CPE
151242.0,0.33704540937499994,2,PPP1R1C
114036.0,0.33579395275,1,LINC00310
1953.0,0.3357067206875002,2,MEGF6
646962.0,0.33439122700000024,1,HRCT1
131578.0,0.33402830456249966,2,LRRC15
4131.0,0.3336603022083331,3,MAP1B
55799.0,0.3336258138750008,1,CACNA2D3
9619.0,0.33331258653124984,4,ABCG1
8537.0,0.3323036397500001,1,BCAS1
84752.0,0.3322918191249995,1,B3GNT9
2034.0,0.33078396218749795,2,EPAS1
7086.0,0.330640403166667,3,TKT
54437.0,0.32863687912499984,1,SEMA5B
1160.0,0.3284386800000014,1,CKMT2
144423.0,0.32693591224999974,1,GLT1D1
57452.0,0.3264644062500001,3,GALNT16
523.0,0.3260960815624996,2,ATP6V1A
2052.0,0.3254661197500006,1,EPHX1
163882.0,0.32456313912500034,4,CNST
2850.0,0.3235161608750001,2,GPR27
389834.0,0.3234829196,5,LOC389834 /// MAFIP /// TEKT4P2
389834.0,0.3234829196,5,LOC389834
100631377.0,0.3224966446249997,1,LOC100631377 /// LOC101928673
8076.0,0.3210965179166661,3,MFAP5
644192.0,0.3190118179999999,1,NR2F2-AS1
6583.0,0.31860952450000024,1,SLC22A4
85004.0,0.3183748601875003,2,RERG
1690.0,0.31808603604166663,3,COCH
26353.0,0.31786870049999916,2,HSPB8
9975.0,0.3177959656249998,2,NR1D2
401233.0,0.3174039519999994,1,HTATSF1P2
23074.0,0.31714675571874973,4,UHRF1BP1L
1466.0,0.31681867293750177,2,CSRP2
8544.0,0.3164450362500002,1,PIR
1893.0,0.3158963928749987,1,ECM1
1946.0,0.3158873611874998,4,EFNA5
632.0,0.3157437551249984,1,BGLAP /// PMF1 /// PMF1-BGLAP
47.0,0.31461711820833393,3,ACLY
25878.0,0.3140125110000014,1,MXRA5
602.0,0.31379543612499994,2,BCL3 /// MIR8085
57493.0,0.313770693875,2,HEG1
55061.0,0.3137367084166665,3,SUSD4
29798.0,0.31372390712500087,2,C2orf27A
407025.0,0.3128635946250009,1,MIR29B2 /// MIR29C
101929681.0,0.3128521339999999,1,LOC101929681
3036.0,0.3121370522500002,1,HAS1
797.0,0.31196988800000014,1,CALCB
23255.0,0.31154210462499954,1,MTCL1
51087.0,0.3115315536249996,1,YBX2
81615.0,0.3110080609375001,2,TMEM163
84248.0,0.3108718209999992,2,FYTTD1
100507475.0,0.3100170288749995,1,IDH1-AS1
84288.0,0.3092833154375001,4,EFCAB2
55129.0,0.3090725641250005,1,ANO10
3371.0,0.3087954209583333,3,TNC
343069.0,0.3087770111250001,1,HNRNPCL1 /// HNRNPCL2 /// LOC101060301 /// LOC649330
259289.0,0.30858053450000034,1,TAS2R43 /// TAS2R45
11328.0,0.3078098568749983,1,FKBP9
6169.0,0.30712459608333437,3,RPL38
51334.0,0.30531345531250054,2,PRR16
103344718.0,0.3051348102500002,1,HOTS
8123.0,0.30488727124999926,1,PWAR5
388336.0,0.3045399186250002,1,SHISA6
2542.0,0.30448828174999987,2,SLC37A4
84727.0,0.3039334456250007,1,SPSB2
1301.0,0.3036841584166668,3,COL11A1
375449.0,0.3018505541071425,7,MAST4
6863.0,0.30166211637499973,1,TAC1
6330.0,0.3007131350000005,1,SCN4B
6493.0,0.2997768615416668,3,SIM2
4842.0,0.2986334997291666,6,NOS1
84281.0,0.2981562353749996,2,C2orf88
440173.0,0.2977359540000002,1,LOC440173
1628.0,0.2974591837499996,2,DBP
10736.0,0.2973872978749996,2,SIX2
1975.0,0.2965205132083331,3,EIF4B
129446.0,0.2958795687499993,1,XIRP2
2819.0,0.2954569490000005,4,GPD1
2857.0,0.29523311562500076,1,GPR34
3782.0,0.2944257202812496,4,KCNN3
4608.0,0.2928098261249996,1,MYBPH
8347.0,0.2922314122500005,1,HIST1H2BC
10912.0,0.29091758737499873,1,GADD45G
9194.0,0.29080051029999987,5,SLC16A7
51435.0,0.2905977281666667,3,SCARA3
83872.0,0.2899751713750005,1,HMCN1
493829.0,0.28941273875000206,1,TRIM72
8323.0,0.2893306197499994,1,FZD6
6988.0,0.28857051762499975,1,TCTA
9652.0,0.28629551958333455,3,TTC37
57157.0,0.2857902914500001,5,PHTF2
100507477.0,0.28557489324999996,2,LOC100507477
7099.0,0.2843417763750008,4,TLR4
4233.0,0.2841520132187495,4,MET
27241.0,0.28403968675000024,5,BBS9
3512.0,0.28361683550000016,1,IGJ
1295.0,0.2830026730833331,3,COL8A1
29923.0,0.28273532068750074,2,HILPDA
4921.0,0.28184882465624983,4,DDR2
6647.0,0.28136138375000286,1,SOD1
84883.0,0.28083050318750047,2,AIFM2
163933.0,0.28058602450000025,1,FAM43B
8682.0,0.28026652537499963,2,PEA15
8821.0,0.27994348543750047,4,INPP4B
58524.0,0.2792302381249998,2,DMRT3
168850.0,0.27874744493750003,2,ZNF800
55163.0,0.27870290987499935,2,PNPO
57688.0,0.2784486782500002,1,ZSWIM6
6233.0,0.277958825333333,3,RPS27A
3655.0,0.27749387481250043,2,ITGA6
5792.0,0.2763653100625001,4,PTPRF
9060.0,0.2755052043750001,3,PAPSS2
85001.0,0.2750016134374995,2,MGC16275
201562.0,0.27461799531250053,2,PTPLB
254428.0,0.2742599769999998,1,SLC41A1
341640.0,0.2734395343749991,1,FREM2
119587.0,0.27333101258333325,3,CPXM2
221395.0,0.27322160693750064,2,GPR116
10800.0,0.2725255575000003,3,CYSLTR1
284412.0,0.2725252074999993,1,LOC100134317 /// LOC284412
56256.0,0.27178998046875,4,SERTAD4
4886.0,0.2717751539999993,1,NPY1R
375061.0,0.27097788837500003,1,FAM89A /// MIR1182
23382.0,0.2702643188750007,2,AHCYL2
11259.0,0.2702388245833327,3,FILIP1L
230.0,0.27006412775000044,1,ALDOC
2697.0,0.2696874913750005,1,GJA1
7850.0,0.2696577001875,2,IL1R2
125113.0,0.26956813256250034,2,KRT222
374864.0,0.2692573866250001,1,CCDC178
822.0,0.26899944199999926,1,CAPG
58476.0,0.26840389925000174,1,TP53INP2
192668.0,0.26815052212499957,1,CYS1
11067.0,0.26791600237500024,2,C10orf10
440253.0,0.2678681581250002,1,WHAMMP2
6558.0,0.2677765884375005,2,SLC12A2
8992.0,0.2671320113214285,7,ATP6V0E1
56937.0,0.2670210274583331,3,PMEPA1
90637.0,0.2668997621249982,1,ZFAND2A
7357.0,0.2663050962916674,3,UGCG
55808.0,0.26513618875000056,1,ST6GALNAC1
27075.0,0.2646552208749977,1,TSPAN13
31.0,0.2644484534374998,2,ACACA
92912.0,0.2641796383749977,1,UBE2Q2
813.0,0.26397642700000057,5,CALU
284112.0,0.26378787362500056,1,LOC284112 /// MIR195 /// MIR497 /// MIR497HG
6697.0,0.2637664000000006,1,SPR
84329.0,0.2636881621250007,1,HVCN1
100134259.0,0.26364054825000016,1,LINC01119
1368.0,0.2633801345000004,6,CPM
79973.0,0.26332191837499996,1,ZNF442
3796.0,0.2632520745625,2,KIF2A
4830.0,0.2623792246250005,1,NME1
80267.0,0.26177812104166637,3,EDEM3
5054.0,0.26169272741666694,3,SERPINE1
644246.0,0.2613204149374999,2,KANSL1-AS1
219.0,0.2611953069374997,2,ALDH1B1
219855.0,0.2609567663750001,1,SLC37A2
84674.0,0.26086522912500154,1,CARD6
11339.0,0.26067858437500036,1,OIP5
29095.0,0.26045367662499963,1,ORMDL2
80045.0,0.25947897243750084,2,GPR157
57125.0,0.2588987053333338,3,PLXDC1
137835.0,0.25867858287499956,1,TMEM71
115330.0,0.25785289700000025,1,GPR146
401115.0,0.2575714090000014,1,C4orf48
7009.0,0.2574016541874995,2,TMBIM6
51426.0,0.25716978208333297,3,POLK
5241.0,0.2567889079374994,2,PGR
158326.0,0.2565726281875005,2,FREM1
145788.0,0.256363565,1,C15orf65
8863.0,0.25624657500000014,4,PER3
55825.0,0.25587988787499993,2,PECR
72.0,0.2555800685624994,2,ACTG2
9910.0,0.2551671745500002,5,RABGAP1L
3216.0,0.25472059937500013,2,HOXB6
2632.0,0.2543550437499995,1,GBE1
23452.0,0.2543188289583324,3,ANGPTL2
55605.0,0.25383448231250005,2,KIF21A
259282.0,0.25366327225,3,BOD1L1
586.0,0.25355830628124976,4,BCAT1
100874392.0,0.2533341921666666,3,ANKRD20A12P
100874392.0,0.2533341921666666,3,ANKRD20A12P /// LOC101059949 /// LOC101060632 /// LOC101927345
5621.0,0.25313152075000067,2,PRNP
29967.0,0.2527283092083339,3,LRP12
80059.0,0.2524570076249999,1,LRRTM4
83959.0,0.2522444574999996,2,SLC4A11
414.0,0.2521662270625003,8,ARSD
3400.0,0.25139129572499996,5,ID4
205327.0,0.2510404206250003,2,C2orf69
80235.0,0.250170435874999,1,PIGZ
100506699.0,0.24977221024999974,1,LOC100506699
100506990.0,0.24972819706250027,2,LOC100506990
26773.0,0.249347550375,1,LOC101243545 /// SNORD4A
7277.0,0.2483053012499994,1,TUBA4A
167153.0,0.24786046433333375,3,PAPD4
7846.0,0.24779516999999807,1,TUBA1A
3336.0,0.24686663874999937,1,HSPE1
3749.0,0.24655309704166628,3,KCNC4
301.0,0.24644294031249991,2,ANXA1
140862.0,0.24595903137499997,2,ISM1
101927420.0,0.24527156124999916,1,LOC101927420
9103.0,0.2452021158333332,3,FCGR2C
6416.0,0.24495949112500037,2,MAP2K4
27231.0,0.24458048149999811,1,NMRK2
9520.0,0.24421337575000024,3,NPEPPS
8804.0,0.24365017625000007,1,CREG1
8536.0,0.24363203856250015,2,AX748417 /// CAMK1
8536.0,0.24363203856250015,2,CAMK1
282991.0,0.24345497862500132,1,BLOC1S2
9050.0,0.24340169925000055,1,PSTPIP2
57509.0,0.24339535525000078,4,MTUS1
51258.0,0.2427469674999987,1,MRPL51
101928429.0,0.24255953962499976,1,LOC101928429
101060609.0,0.24255690100000038,1,LOC101060609
653308.0,0.242125502875,2,ASAH2B
64757.0,0.2419589167500007,1,MARC1
4332.0,0.24191362400000038,1,MNDA
6035.0,0.24189027625000037,2,RNASE1
64420.0,0.24180041525000018,1,SUSD1
100130987.0,0.24128278962500094,1,LOC100130987
22808.0,0.2411615006875003,2,MRAS
875.0,0.24076239329166663,3,CBS
388327.0,0.24076063700000017,1,C17orf100
80763.0,0.2406895628125003,2,SPX
4093.0,0.2405907101874991,2,SMAD9
6402.0,0.24014462524999924,1,SELL
3326.0,0.24010898750000167,3,HSP90AB1
2251.0,0.24008034212500018,1,FGF6
166929.0,0.23971309454166642,3,SGMS2
56899.0,0.23969596279999977,5,ANKS1B
144481.0,0.23923944162499966,1,SOCS2-AS1
54900.0,0.2389694114999994,1,LAX1
4717.0,0.2387080770625012,2,NDUFC1
100506922.0,0.23841566799999914,1,LOC100506922
730112.0,0.23836799587499957,1,FAM166B
51715.0,0.23742529933333323,3,RAB23
4905.0,0.23741739145833307,3,NSF
4905.0,0.23741739145833307,3,LOC101930324 /// NSF
100505894.0,0.23733949662500065,2,TMEM161B-AS1
3638.0,0.23678146429166672,3,INSIG1
84457.0,0.23676145037499996,1,PHYHIPL
11035.0,0.23669505925000145,1,RIPK3
467.0,0.23663800866666676,3,ATF3
84888.0,0.23662686437500055,3,SPPL2A
4190.0,0.2362732050000016,1,MDH1
283392.0,0.23624220756250014,2,TRHDE-AS1
3162.0,0.23606978212499907,1,HMOX1
1318.0,0.23604708874999947,1,SLC31A2
406902.0,0.23586382525000005,1,MIR10A
266655.0,0.23581428712499974,1,LINC00094
25831.0,0.23575193754166687,6,HECTD1
7905.0,0.2355505557500015,2,REEP5
23531.0,0.23517038381249944,2,MMD
9877.0,0.23497882066666623,3,LOC441155 /// ZC3H11A
80339.0,0.23484363399999975,2,PNPLA3
163175.0,0.23446118962499973,2,LGI4
8079.0,0.23446076287499906,1,MLF2
6016.0,0.23432487997499987,5,RIT1
9976.0,0.23402954300000056,2,CLEC2B
101926967.0,0.2339268396249996,1,LOC101926967
3417.0,0.2336100582083335,3,IDH1
1518.0,0.23357724487500064,1,CTSLP8
221960.0,0.23292122437499874,1,CCZ1B
100506897.0,0.23238851812499917,1,DAPK1-IT1 /// DAPK1-IT1
171425.0,0.2322204386250005,3,CLYBL
8483.0,0.2322066456249985,1,CILP
56180.0,0.2320103931249986,2,MOSPD1
1287.0,0.23198838362499963,2,COL4A5
9421.0,0.2314288378749998,1,HAND1
9643.0,0.23123135662499875,3,MORF4L2
10991.0,0.23107841862500011,1,SLC38A3
134957.0,0.230907997208333,3,STXBP5
100130705.0,0.23081547362499943,1,LOC100130705
10550.0,0.2308100324999991,2,ARL6IP5
389761.0,0.23072434462500047,1,SPATA31D1 /// SPATA31D3 /// SPATA31D4
6674.0,0.23051702412500008,1,SPAG1
23052.0,0.2299762386249995,2,ENDOD1
5611.0,0.22973677637500023,4,DNAJC3
57717.0,0.22964728024999914,1,PCDHB16
64084.0,0.22925159500000003,2,CLSTN2
55199.0,0.2287978911875006,2,FAM86C1
55199.0,0.2287978911875006,2,FAM86B1 /// FAM86B2 /// FAM86C1 /// FAM86DP /// FAM86FP
284385.0,0.22876678262499972,1,C19orf82
7096.0,0.2287323343750005,1,TLR1
440434.0,0.22820052581249906,2,LOC440434
22834.0,0.22776975006250022,4,ZNF652
55313.0,0.22773428925000072,3,CPPED1
27018.0,0.2273900925000003,1,NGFRAP1
115019.0,0.22730342637499978,1,SLC26A9
146802.0,0.2269126376249999,1,SLC47A2
64094.0,0.22680972618749928,2,SMOC2
9554.0,0.22623827308333322,3,LOC102724364 /// SEC22B
9554.0,0.22623827308333322,3,LOC100996517 /// LOC102724364 /// SEC22B
9554.0,0.22623827308333322,3,SEC22B
204962.0,0.22591161096875012,4,SLC44A5
8702.0,0.22585452724999966,2,B4GALT4
10005.0,0.2254136927499999,2,ACOT8
10180.0,0.22521453616666656,3,RBM6
57396.0,0.22515665243749927,4,CLK4
55855.0,0.22514269362500006,3,FAM45A /// FAM45B
154141.0,0.22504160087500047,1,MBOAT1
100506696.0,0.2247849961250008,1,PCAT6
114625.0,0.22427725837499946,1,ERMAP
222537.0,0.22426700912500053,1,HS3ST5
25786.0,0.2242622653750006,1,DGCR11
11345.0,0.22398297375000098,1,GABARAPL2
633.0,0.22383392774999974,3,BGN
5565.0,0.22332922374999922,3,PRKAB2
56111.0,0.22304071949999926,1,PCDHGA4
3212.0,0.22286263500000025,1,HOXB2
6236.0,0.2228531677083332,3,RRAD
4808.0,0.22259856712500015,2,NHLH2
246744.0,0.22232555662499998,1,STH
4072.0,0.22197455737500027,1,EPCAM
151534.0,0.22195909125000002,1,LBX2-AS1
801.0,0.22182385343181846,11,CALM1 /// CALM2 /// CALM3
801.0,0.22182385343181846,11,CALM1
90187.0,0.22176345937499953,1,EMILIN3
135228.0,0.22065816941666597,3,CD109
9625.0,0.22064227462499808,1,AATK
5334.0,0.22021914400000075,2,PLCL1
27246.0,0.22016420170833376,3,RNF115
100874292.0,0.21992138712499987,1,CDC42-IT1
51124.0,0.21973155256249965,2,IER3IP1
6782.0,0.21971286281250002,2,HSPA13
23461.0,0.21960689350000084,2,ABCA5
8291.0,0.21948823425000086,1,DYSF
2952.0,0.21945631849999936,2,GSTT1
2825.0,0.21927973900000097,1,GPR1
79657.0,0.21923839537500145,2,RPAP3
84749.0,0.21902645899999884,2,USP30
1490.0,0.21877047275000017,1,CTGF
55062.0,0.2185453212500006,2,WIPI1
220164.0,0.21800317100000033,3,DOK6
79623.0,0.21793859199999988,1,GALNT14
1462.0,0.21766199727499966,5,VCAN
338645.0,0.21753150849999958,1,LUZP2
10134.0,0.21750607700000124,1,BCAP31
1960.0,0.2166889401250005,1,EGR3
152217.0,0.21655919849999883,1,NCBP2-AS2
7433.0,0.2165312570000002,1,VIPR1
202.0,0.21625115725000033,1,AIM1
